,UserID,ItemID,Rating,Timestamp
0,5dd7b7e69ec8258e4a7efe34,어머니횟집,1.5,2021.09.06
1,5d0cbd3854d47b365e2847fd,어머니횟집,5,2021.04.15
2,5b665b7deba37d3f38ff4faf,어머니횟집,5,2020.11.21
3,5f964dc100be9dd4d64927ed,어머니횟집,5,2020.10.26
4,5d15be50470a8f62a39a01bb,어머니횟집,5,2020.10.17
5,5b647b6ca1bfc1284d2adb47,어머니횟집,5,2020.10.01
6,5b6b28a80568cddbbf8d198b,어머니횟집,5,2020.10.01
7,5ef703298f87a842bc897b8e,어머니횟집,4,2020.07.23
8,5dfd70c58f87a842bc944c6f,어머니횟집,5,2020.07.23
9,5e6062758f87a842bce182b7,어머니횟집,4,2020.07.23
10,604b5591338f1842fc7e3a34,본전식당,5,2021.08.21
11,5b6aaa39fad77a1b4907a097,본전식당,4.5,2021.06.28
12,5dd876549ec8258e4a909742,본전식당,4,2020.06.18
13,5e3d2bea8f87a842bc63c171,보리솔식당,4,2021.09.13
14,5f7a6a2d6c3d7f73341e37c5,보리솔식당,5,2021.07.09
15,5fbdb8907f5b0ce659b46e8e,보리솔식당,4.5,2021.07.08
16,5e570abe8f87a842bc8f7dee,보리솔식당,4,2021.07.07
17,5efef0a5ff821a0cd670cc31,보리솔식당,5,2021.07.07
18,5f224dca9ec8258e4a0c59c9,보리솔식당,5,2021.07.07
19,5fbcc32ce67c6cac26519b87,보리솔식당,5,2021.06.07
20,5bc2a1cd552ae32edc8a23be,보리솔식당,2.5,2021.06.07
21,5ea261eb8f87a842bcaf064f,보리솔식당,5,2021.05.31
22,5efeb9511c9b02e1ea3bca99,보리솔식당,5,2021.05.25
23,5efeb9511c9b02e1ea3bca99,보리솔식당,5,2021.04.06
24,5c10b13b5cbaf7c76a2fee40,보리솔식당,5,2021.03.30
25,5d24a803b19367573ae60f85,보리솔식당,5,2021.03.20
26,5f046e728f87a842bce6d4d4,보리솔식당,4,2021.03.20
27,5dc529f88f87a842bc6e1325,보리솔식당,5,2020.11.10
28,5e4c2b568f87a842bcd796fb,보리솔식당,4,2020.03.13
29,5bdb53fb730c4f374a52166e,미란이네,5,2021.10.09
30,5e4281a88f87a842bc812b8d,미란이네,5,2021.08.11
31,5ba8773b1b56ad05a1a0d4e2,미란이네,5,2021.08.04
32,5e9c12878f87a842bcadd7ba,미란이네,5,2021.08.01
33,5bf3d1c933d74684eab4259f,미란이네,5,2021.04.29
34,5e9bd0918f87a842bc071d43,미란이네,5,2020.09.28
35,5bed6827bead5fe70536155f,제주성산흑돼지영일,5,2021.10.13
36,60d996507834cfa79fea25a7,제주성산흑돼지영일,5,2021.10.11
37,5e7d89bf8f87a842bc606820,제주성산흑돼지영일,5,2021.10.10
38,5c274ee3c34958ca4d477a8c,제주성산흑돼지영일,5,2021.10.07
39,5d1e3f1bc899e8689e0530bc,제주성산흑돼지영일,4.5,2021.10.06
40,5c274ee3c34958ca4d477a8c,제주성산흑돼지영일,5,2021.10.04
41,5efe5bb5493ad9a9a0eb9e18,제주성산흑돼지영일,5,2021.10.04
42,5db10aa58f87a842bcfc776d,제주성산흑돼지영일,5,2021.10.04
43,5befd1a2071f6210fa7f4741,제주성산흑돼지영일,5,2021.10.03
44,5d7b15ff8f87a842bc3ddaa4,제주성산흑돼지영일,4.5,2021.10.03
45,5c24c001e4d692cd7d1e5159,제주성산흑돼지영일,5,2021.10.01
46,6082bdacab3f5ceb72c0876d,제주성산흑돼지영일,5,2021.09.30
47,5cb278ab1a3be1f281f2c97d,제주성산흑돼지영일,5,2021.09.27
48,5efe5bd4bf28894a92886599,제주성산흑돼지영일,5,2021.09.25
49,5f05c897699d39675d9e8005,제주성산흑돼지영일,4.5,2021.09.24
50,5dc8e6b48f87a842bc74b570,제주성산흑돼지영일,5,2021.09.23
51,5efe0be018e52445a27f4735,제주성산흑돼지영일,5,2021.09.23
52,5bcad3bd451095854f86e912,제주성산흑돼지영일,4,2021.09.23
53,5e1f1b7a8f87a842bc2db6c2,제주성산흑돼지영일,5,2021.09.14
54,5e3546908f87a842bcc3102e,제주성산흑돼지영일,5,2021.09.10
55,61388baaf549fcd78283b572,제주성산흑돼지영일,5,2021.09.09
56,5c700fabfaded743cb62e63f,제주성산흑돼지영일,5,2021.09.09
57,5efe7846493ad9a9a0ebc509,제주성산흑돼지영일,5,2021.08.29
58,5cb1b85dfce6e0f5d14952dc,제주성산흑돼지영일,4.5,2021.08.29
59,5df34ef88f87a842bc28ec6e,제주성산흑돼지영일,4.5,
60,5dccea238f87a842bc8e1cf4,제주성산흑돼지영일,4.5,2021.08.27
61,5dd3481f8f87a842bc79919d,제주성산흑돼지영일,5,2021.08.25
62,6117804deaf1a3ff81035c7a,제주성산흑돼지영일,5,2021.08.24
63,5bbaa73c279be93ebdba4ecc,제주성산흑돼지영일,5,2021.08.24
64,5d5a6344571e5870b3db305e,제주성산흑돼지영일,5,2021.08.21
65,5e54b7c28f87a842bceacbbc,제주성산흑돼지영일,5,2021.08.18
66,5daacf498f87a842bc75ad10,제주성산흑돼지영일,5,2021.08.14
67,5c6b65ee6643395f8f9a2f61,제주성산흑돼지영일,5,2021.08.13
