,UserID,ItemID,Rating,Timestamp
0,5b9a8f278b86b48144c1cc98,파라디스코,4,2021.09.30
1,5d17468da4e60c8c265f618e,파라디스코,5,2021.08.15
2,60abb0bd6652323fe795a2ca,파라디스코,4.5,2021.05.24
3,5e2bf30b8f87a842bc5add58,파라디스코,5,2021.04.23
4,5b9e5725e7e3423dac3768e6,파라디스코,5,2020.11.12
5,5d87926e8f87a842bcbbf1f4,파라디스코,5,2020.06.21
6,5dc2bfd98f87a842bcde69ff,파라디스코,5,2020.06.20
7,5e091fe58f87a842bc3806c4,신화파전,3,2021.05.15
8,5b9bc5cc2a42520f2cfcc894,신화파전,4.5,2021.01.30
9,5cb0a42aeb53946eb0336cde,신화파전,4,2020.12.10
10,5d53b465ec3a8a5dda8e961c,신화파전,5,2020.06.14
11,5ba076505d41040314a4eecc,신화파전,4,2020.04.17
12,5f6377106c3d7f73343ec2d3,요망,5,2021.09.08
13,5b9b0b26cde104337f15d4a1,요망,5,2021.06.28
14,5e267f258f87a842bc581693,요망,5,2021.04.20
15,5ed210178f87a842bc740618,요망,3,2020.10.27
16,5db4f6328f87a842bcafb1ac,요망,5,2020.10.20
17,5d9eaf548f87a842bc42389a,요망,5,2020.07.17
18,5e9272ce8f87a842bc03e9a7,요망,5,2020.05.30
19,5b6909782f5224fdc2b8f37e,요망,5,2020.05.21
20,5bbd50c91ea59b6cc7143157,요망,3,2019.12.15
21,5de89efe9ec8258e4acd0b4a,산내들,1,2021.03.03
22,5cdbdf185eceed50e199d456,산내들,5,2021.02.16
23,5cdbdf185eceed50e199d456,산내들,5,2021.01.04
24,5cdbdf185eceed50e199d456,산내들,5,2020.12.16
25,5cdbdf185eceed50e199d456,산내들,5,2020.11.29
26,5e95d9a48f87a842bcaafd7b,산내들,4.5,2020.08.20
27,5c371ee5c2d163f167b105d2,산내들,5,2019.10.22
28,5c700059bf26558dbd9cdccb,신동양,3.5,2021.01.29
29,5c937ed213170415f02b4e3d,신동양,2,2021.01.10
30,5d106b3d6066b6b103e2eb31,신동양,1,2020.09.10
31,5e129b8c8f87a842bc905d8d,신동양,4,2020.04.13
32,5f1bb0ec9ec8258e4aa3465d,천궁,0.5,2021.09.27
33,5d22f3b1f5b0655caf470d70,천궁,5,2021.07.31
34,5efe15b80765f4dd1bac3bcc,천궁,4.5,2020.12.16
35,5eb38ff78f87a842bcb976d3,천궁,5,2020.10.31
36,5c6b88371d4894a8a65dce58,천궁,5,2019.11.23
37,5f0611bcde46936b673822fc,미진식당,4,2021.10.15
